date,method,t,interval,price_yuan_per_kwh,load_kwh,pv_kwh,load_hat_kwh,pv_hat_kwh,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,pv_used_kwh,plan_used_kwh,curtailment_kwh,unused_plan_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-22,stochastic,138,23:00-23:10,0.4248,405.230783333,0,521.368630952,0,562.970719048,41.6020880952,0,0,0,446.832871429,0,116.137847619,5797.33928421,5834.78116349,239.149961451,0,239.149961451
2025-02-22,stochastic,139,23:10-23:20,0.424,389.18275,0,516.135519048,0,542.518651675,26.3831326279,0,0,0,415.565882628,0,126.952769048,5834.78116349,5858.52598286,230.02790831,0,230.02790831
2025-02-22,stochastic,140,23:20-23:30,0.422,393.558333333,0,516.044761905,0,542.934047619,26.8892857143,0,0,0,420.447619048,0,122.486428571,5858.52598286,5882.72634,229.118168095,0,229.118168095
2025-02-22,stochastic,141,23:30-23:40,0.424,392.20555,0,523.882045238,0,575.038971429,51.1569261905,0,0,0,443.36247619,0,131.676495238,5882.72634,5928.76757357,243.816523886,0,243.816523886
2025-02-22,stochastic,142,23:40-23:50,0.4271,467.007366667,0,524.779071429,0,564.019307143,97.0119404762,0,0,0,564.019307143,0,1.13686837722e-13,5928.76757357,6016.07832,240.892646081,0,240.892646081
2025-02-22,stochastic,143,23:50-24:00,0.4276,583.628333333,0,519.45047619,0,559.357380952,0,24.270952381,0,0,559.357380952,0,0,6016.07832,5989.11059513,239.181216095,0,239.181216095
2025-02-23,stochastic,0,00:00-00:10,0.4248,608.87235,0,521.835721429,0,1374.28271667,0,-0,0,0,608.87235,0,765.410366667,5989.11059513,5989.11059513,583.79529804,0,583.79529804
2025-02-23,stochastic,1,00:10-00:20,0.4245,588.707066667,0,519.815442857,0,1365.15803095,0,-0,0,0,588.707066667,0,776.450964286,5989.11059513,5989.11059513,579.509584139,0,579.509584139
2025-02-23,stochastic,2,00:20-00:30,0.4269,576.61,0,516.821904762,0,1367.43190476,0,-0,0,0,576.61,0,790.821904762,5989.11059513,5989.11059513,583.756680143,0,583.756680143
2025-02-23,stochastic,3,00:30-00:40,0.4272,578.883166667,0,531.31965,0,1381.27212143,0,-0,0,0,578.883166667,0,802.388954762,5989.11059513,5989.11059513,590.079450274,0,590.079450274
2025-02-23,stochastic,4,00:40-00:50,0.4271,570.346533333,0,552.721133333,0,1399.9647881,0,-0,0,0,570.346533333,0,829.618254762,5989.11059513,5989.11059513,597.924960995,0,597.924960995
2025-02-23,stochastic,5,00:50-01:00,0.4285,558.483333333,0,562.077857143,0,629.10952381,0,-0,0,0,558.483333333,0,70.6261904762,5989.11059513,5989.11059513,269.573430952,0,269.573430952
2025-02-23,stochastic,6,01:00-01:10,0.4311,576.206883333,0,549.629447619,0,595.246833333,0,-0,0,0,576.206883333,0,19.03995,5989.11059513,5989.11059513,256.61090985,0,256.61090985
2025-02-23,stochastic,7,01:10-01:20,0.4302,598.714833333,0,544.28002619,0,586.220259524,0,12.4945738095,0,0,586.220259524,0,0,5989.11059513,5975.22773534,252.191955647,0,252.191955647
2025-02-23,stochastic,8,01:20-01:30,0.4279,608.863333333,0,550.485952381,0,979.267279218,0,-0,0,0,608.863333333,0,370.403945885,5975.22773534,5975.22773534,419.028468777,0,419.028468777
2025-02-23,stochastic,9,01:30-01:40,0.4312,609.925333333,0,548.388538095,0,600.874640476,0,9.05069285714,0,0,600.874640476,0,0,5975.22773534,5965.17140995,259.097144973,0,259.097144973
2025-02-23,stochastic,10,01:40-01:50,0.4333,597.54605,0,556.005269048,0,588.003861905,0,9.54218809524,1.81188397619e-13,0,588.003861905,0,0,5965.17140995,5954.56897873,254.782073363,3.92544663441e-13,254.782073363
2025-02-23,stochastic,11,01:50-02:00,0.4311,583.813333333,0,570.333809524,0,591.991904762,0,-0,0,0,583.813333333,0,8.17857142857,5954.56897873,5954.56897873,255.207710143,0,255.207710143
2025-02-23,stochastic,12,02:00-02:10,0.4293,591.577766667,0,568.509790476,0,625.661080952,0,-0,0,0,591.577766667,0,34.0833142857,5954.56897873,5954.56897873,268.596302053,0,268.596302053
2025-02-23,stochastic,13,02:10-02:20,0.4324,612.188666667,0,570.425838095,0,630.762157143,0,-0,0,0,612.188666667,0,18.5734904762,5954.56897873,5954.56897873,272.741556749,0,272.741556749
2025-02-23,stochastic,14,02:20-02:30,0.4367,625.19,0,578.567380952,0,615.623571429,0,9.56642857143,1.58095758707e-13,0,615.623571429,0,0,5954.56897873,5943.93961365,268.842813643,3.45202089136e-13,268.842813643
2025-02-23,stochastic,15,02:30-02:40,0.4348,614.145016667,0,575.847442857,0,623.107804762,0,-0,0,0,614.145016667,0,8.96278809524,5943.93961365,5943.93961365,270.92727351,0,270.92727351
2025-02-23,stochastic,16,02:40-02:50,0.4335,594.037683333,0,579.350421429,0,604.764711905,0,-0,0,0,594.037683333,0,10.7270285714,5943.93961365,5943.93961365,262.165502611,0,262.165502611
2025-02-23,stochastic,17,02:50-03:00,0.4357,597.771666667,0,585.865238095,0,578.907907643,0,18.8637590238,0,0,578.907907643,0,0,5943.93961365,5922.9798814,252.23017536,0,252.23017536
2025-02-23,stochastic,18,03:00-03:10,0.4374,644.112133333,0,575.731690476,0,585.801397619,0,58.3107357143,0,0,585.801397619,0,0,5922.9798814,5858.19017505,256.229531319,0,256.229531319
2025-02-23,stochastic,19,03:10-03:20,0.4371,658.912283333,0,578.315188095,0,625.331071429,0,33.5812119048,0,0,625.331071429,0,0,5858.19017505,5820.87771738,273.332211321,0,273.332211321
2025-02-23,stochastic,20,03:20-03:30,0.4356,629.688333333,0,595.037619048,0,647.736666667,0,-0,0,0,629.688333333,0,18.0483333333,5820.87771738,5820.87771738,282.154092,0,282.154092
2025-02-23,stochastic,21,03:30-03:40,0.4353,615.51845,0,597.528214286,0,633.682992857,0,-0,0,0,615.51845,0,18.1645428571,5820.87771738,5820.87771738,275.842206791,0,275.842206791
2025-02-23,stochastic,22,03:40-03:50,0.436,621.437833333,0,599.48572619,0,630.075602381,0,-0,0,0,621.437833333,0,8.63776904762,5820.87771738,5820.87771738,274.712962638,0,274.712962638
2025-02-23,stochastic,23,03:50-04:00,0.4378,631.53,0,606.441428571,0,625.113809524,0,6.41619047619,0,0,625.113809524,0,0,5820.87771738,5813.74861685,273.67482581,0,273.67482581
2025-02-23,stochastic,24,04:00-04:10,0.4401,630.713333333,0,608.511035714,0,643.080442857,0,-0,0,0,630.713333333,0,12.3671095238,5813.74861685,5813.74861685,283.019702901,0,283.019702901
2025-02-23,stochastic,25,04:10-04:20,0.4389,633.1071,0,610.258671429,0,649.567461905,0,-0,0,0,633.1071,0,16.4603619047,5813.74861685,5813.74861685,285.09515903,0,285.09515903
2025-02-23,stochastic,26,04:20-04:30,0.4364,656.426666667,0,610.746904762,0,639.541666667,0,-0,16.885,0,639.541666667,0,0,5813.74861685,5813.74861685,279.095983333,36.84307,315.939053333
2025-02-23,stochastic,27,04:30-04:40,0.4393,695.34985,0,605.599985714,0.000295238095238,632.2116,0,-0,63.1382499999,0,632.2116,0,0,5813.74861685,5813.74861685,277.73055588,138.683166125,416.413722005
2025-02-23,stochastic,28,04:40-04:50,0.4422,673.2004,0,612.503104762,0,639.669547619,0,-0,33.530852381,0,639.669547619,0,0,5813.74861685,5813.74861685,282.861873957,74.1367146143,356.998588571
2025-02-23,stochastic,29,04:50-05:00,0.4395,625.046666667,0,621.063333333,0,674.473333333,49.4266666667,0,0,0,674.473333333,0,0,5813.74861685,5858.23261685,296.43103,0,296.43103
2025-02-23,stochastic,30,05:00-05:10,0.4333,666.47005,0.00075,605.874904762,0.00437857142857,657.092216667,0,-0,9.37708333333,0.00075,657.092216667,0,0,5858.23261685,5858.23261685,284.718057482,20.3154510417,305.033508523
2025-02-23,stochastic,31,05:10-05:20,0.4439,719.056683333,0,612.881792857,0,652.276221429,0,-0,66.7804619048,0,652.276221429,0,0,5858.23261685,5858.23261685,289.545414692,148.219235198,437.76464989
2025-02-23,stochastic,32,05:20-05:30,0.4301,702.67,0,629.288571429,0,655.836428571,0,-0,46.8335714286,0,655.836428571,0,0,5858.23261685,5858.23261685,282.075247929,100.715595357,382.790843286
2025-02-23,stochastic,33,05:30-05:40,0.3713,633.25825,0.01045,607.866388095,0.0609547619048,1448.29587143,815.048071429,0,0,0.01045,1448.29587143,0,2.27373675443e-13,5858.23261685,6591.77588114,537.752257061,0,537.752257061
2025-02-23,stochastic,34,05:40-05:50,0.5708,705.64,0,663.347316667,0,685.38957619,0,-0,20.2504238095,0,685.38957619,0,0,6591.77588114,6591.77588114,391.22037009,57.7947095524,449.015079642
2025-02-23,stochastic,35,05:50-06:00,0.9099,870.586666667,0,767.661428571,0,63.2754761905,0,807.311190476,0,0,63.2754761905,0,0,6591.77588114,5694.76344728,57.5743557857,0,57.5743557857
2025-02-23,stochastic,36,06:00-06:10,0.9368,880.6525,0.1456,768.521092857,0.848976190476,55.4700833333,0,825.036816667,2.27373675443e-13,0.1456,55.4700833333,0,5.68434188608e-14,5694.76344728,4778.0558732,51.9643740667,1.06501829578e-12,51.9643740667
2025-02-23,stochastic,37,06:10-06:20,0.8758,843.4534,0.0509666666667,749.114219048,0,259.906406738,0,93.7694212619,489.726605333,0.0509666666667,259.906406738,0,0,4778.0558732,4673.86762735,227.626031021,2144.51280475,2372.13883578
2025-02-23,stochastic,38,06:20-06:30,0.8759,844.556666667,11.3125,757.85952381,3.10267857143,64.794702381,0,689.962142857,78.4873214286,11.3125,64.794702381,0,0,4673.86762735,3907.24302418,56.7536798155,343.735224196,400.488904012
2025-02-23,stochastic,39,06:30-06:40,0.8601,856.490083333,49.1822166667,760.541530952,36.453797619,792.307259524,0,-0,15.0006071429,49.1822166667,792.307259524,0,0,3907.24302418,3907.24302418,681.463473916,64.5101110179,745.973584934
2025-02-23,stochastic,40,06:40-06:50,0.8442,856.428883333,95.94115,773.627492857,83.180197619,736.382264286,0,-0,24.1054690476,95.94115,736.382264286,0,0,3907.24302418,3907.24302418,621.65390751,101.74918485,723.40309236
2025-02-23,stochastic,41,06:50-07:00,0.8334,843.973333333,140.35625,794.851666667,132.291071429,705.005059524,1.38797619048,0,0,140.35625,705.005059524,0,0,3907.24302418,3908.49220275,587.551216607,0,587.551216607
2025-02-23,stochastic,42,07:00-07:10,0.8092,836.895383333,186.21315,798.825478571,184.703104762,677.809621429,27.1273880952,0,0,186.21315,677.809621429,0,0,3908.49220275,3932.90685204,548.48354566,0,548.48354566
2025-02-23,stochastic,43,07:10-07:20,0.7972,844.68735,237.528466667,796.47282619,237.835352381,629.120840476,21.9619571429,0,0,237.528466667,629.120840476,0,0,3932.90685204,3952.67261347,501.535134028,0,501.535134028
2025-02-23,stochastic,44,07:20-07:30,0.7644,853.54,289.1375,785.047619048,290.105357143,559.628214286,0,-0,4.77428571429,289.1375,559.628214286,0,0,3952.67261347,3952.67261347,427.779807,18.24732,446.027127
2025-02-23,stochastic,45,07:30-07:40,0.6899,857.875616667,331.981033333,767.2512,342.094316667,1277.1274,751.232816667,0,0,331.981033333,1277.1274,0,2.27373675443e-13,3952.67261347,4628.78214847,881.09019326,0,881.09019326
2025-02-23,stochastic,46,07:40-07:50,0.86,961.71985,377.336333333,851.742185714,394.896871429,537.166707143,0,-0,47.2168095238,377.336333333,537.166707143,0,0,4628.78214847,4628.78214847,461.963368143,203.032280952,664.995649095
2025-02-23,stochastic,47,07:50-08:00,1.1617,1129.07833333,432.825,986.197619048,447.736607143,0,0,696.253333333,0,432.825,0,0,0,4628.78214847,3855.16733365,0,0,0
2025-02-23,stochastic,48,08:00-08:10,1.1683,1201.49971667,499.110533333,999.154292857,498.875757143,0,0,702.389183333,0,499.110533333,0,5.68434188608e-14,0,3855.16733365,3074.73490772,0,0,0
2025-02-23,stochastic,49,08:10-08:20,1.0956,1200.74806667,583.1029,988.316116667,550.510509524,0,0,617.645166667,1.13686837722e-13,583.1029,0,0,0,3074.73490772,2388.46250032,0,6.22776497039e-13,6.22776497039e-13
2025-02-23,stochastic,50,08:20-08:30,1.0849,1182.655,664.275,1003.09904762,602.888392857,0,0,518.38,1.13686837722e-13,664.275,0,0,0,2388.46250032,1812.48472254,0,6.16694251221e-13,6.16694251221e-13
2025-02-23,stochastic,51,08:30-08:40,1.061,1175.59476667,713.51315,994.82047619,653.69787619,0,0,462.081616667,0,713.51315,0,0,0,1812.48472254,1299.06070402,0,0,0
2025-02-23,stochastic,52,08:40-08:50,1.043,1151.5208,779.664466667,991.481652381,702.317495238,0,0,89.1546336191,282.701699714,779.664466667,0,0,0,1299.06070402,1200,0,1474.28936401,1474.28936401
2025-02-23,stochastic,53,08:50-09:00,1.036,1116.075,838.65,1007.59333333,751.101785714,0,0,-0,277.425,838.65,0,0,0,1200,1200,0,1437.0615,1437.0615
2025-02-23,stochastic,54,09:00-09:10,1.0147,1110.34836667,819.031916667,1024.97594048,802.37142381,0,0,-0,291.31645,819.031916667,0,0,0,1200,1200,0,1477.99400907,1477.99400907
2025-02-23,stochastic,55,09:10-09:20,0.9922,1126.65808333,825.352583333,1030.89624762,848.581295238,0,0,-0,301.3055,825.352583333,0,0,0,1200,1200,0,1494.7765855,1494.7765855
2025-02-23,stochastic,56,09:20-09:30,0.97,1145.525,881.40625,1023.24880952,887.741071429,0,0,-0,264.11875,881.40625,0,0,0,1200,1200,0,1280.9759375,1280.9759375
2025-02-23,stochastic,57,09:30-09:40,0.9422,1152.4097,909.456133333,1010.24213095,924.162280952,0,0,-0,242.953566667,909.456133333,0,0,0,1200,1200,0,1144.55425257,1144.55425257
2025-02-23,stochastic,58,09:40-09:50,0.9569,1149.27118333,927.271133333,1005.0891381,955.379664286,0,0,-0,222.00005,927.271133333,0,0,0,1200,1200,0,1062.15923922,1062.15923922
2025-02-23,stochastic,59,09:50-10:00,0.9977,1151.79333333,945.6,1006.70809524,981.960714286,0,0,-0,206.193333333,945.6,0,0,0,1200,1200,0,1028.59544333,1028.59544333
2025-02-23,stochastic,60,10:00-10:10,0.9919,1171.08035,955.251566667,1003.5733619,1008.03020238,0,0,-0,215.828783333,955.251566667,0,0,0,1200,1200,0,1070.40285094,1070.40285094
2025-02-23,stochastic,61,10:10-10:20,0.9588,1164.08385,994.216733333,1003.64497143,1032.71770952,0,0,-0,169.867116667,994.216733333,0,0,0,1200,1200,0,814.3429573,814.3429573
2025-02-23,stochastic,62,10:20-10:30,0.9549,1133.435,1063.2,1007.85190476,1054.69642857,0,0,-0,70.235,1063.2,0,0,0,1200,1200,0,335.3370075,335.3370075
2025-02-23,stochastic,63,10:30-10:40,0.9839,1126.10865,1123.34933333,1006.54722143,1073.8806881,0,0,-0,2.75931666667,1123.34933333,0,0,0,1200,1200,0,13.5744583417,13.5744583417
2025-02-23,stochastic,64,10:40-10:50,0.799,1129.55673333,1174.08633333,996.405328571,1092.04402381,40.542832881,0,-0,0,1129.55673333,0,44.5296,40.542832881,1200,1200,32.3937234719,0,32.3937234719
2025-02-23,stochastic,65,10:50-11:00,0.5025,1124.71,1196.575,983.462142857,1117.69196429,780.211964286,0,-0,0,1124.71,0,71.865,780.211964286,1200,1200,392.056512054,0,392.056512054
2025-02-23,stochastic,66,11:00-11:10,0.4662,1107.9091,1170.10486667,978.69532381,1157.30361905,770.460592857,0,-0,0,1107.9091,0,62.1957666667,770.460592857,1200,1200,359.18872839,0,359.18872839
2025-02-23,stochastic,67,11:10-11:20,0.5007,1100.46545,1175.37453333,982.208078571,1185.17050714,771.781871429,0,-0,0,1100.46545,0,74.9090833333,771.781871429,1200,1200,386.431183024,0,386.431183024
2025-02-23,stochastic,68,11:20-11:30,0.4827,1115.65833333,1214.78125,990.223809524,1190.76428571,787.95125,0,-0,0,1115.65833333,0,99.1229166667,787.95125,1200,1200,380.344068375,0,380.344068375
2025-02-23,stochastic,69,11:30-11:40,0.4785,1137.60301667,1212.23933333,994.08642381,1187.68496905,817.037802381,150.665438762,0,0,1212.23933333,76.0291220958,0,741.008680285,1200,1335.59889489,390.952588439,0,390.952588439
2025-02-23,stochastic,70,11:40-11:50,0.4662,1095.50473333,1191.8519,971.725014286,1192.00280714,788.320992857,833.333333333,0,0,1191.8519,736.986166667,0,51.3348261905,1335.59889489,2085.59889489,367.51524687,0,367.51524687
2025-02-23,stochastic,71,11:50-12:00,0.4432,1019.72666667,1164.29375,938.550952381,1200.60357143,744.12327381,833.333333333,0,0,1164.29375,688.76625,0,55.3570238095,2085.59889489,2835.59889489,329.795434952,0,329.795434952
2025-02-23,stochastic,72,12:00-12:10,0.4411,1013.77321667,1112.1007,933.534059524,1197.38315952,732.179569048,830.507052381,0,0,1112.1007,732.179569048,0,1.13686837722e-13,2835.59889489,3583.05524203,322.964407907,0,322.964407907
2025-02-23,stochastic,73,12:10-12:20,0.4551,1018.21461667,1063.08111667,928.064630952,1191.84797143,708.641021429,753.507521429,0,0,1063.08111667,708.641021429,0,2.27373675443e-13,3583.05524203,4261.21201131,322.502528852,0,322.502528852
2025-02-23,stochastic,74,12:20-12:30,0.4463,1009.425,1042.16875,909.93547619,1186.15267857,688.924702381,721.668452381,0,0,1042.16875,688.924702381,0,0,4261.21201131,4910.71361846,307.467094673,0,307.467094673
2025-02-23,stochastic,75,12:30-12:40,0.4113,1026.59808333,1059.3108,900.100283333,1172.33665238,707.666047619,740.378764286,0,0,1059.3108,707.666047619,0,3.41060513165e-13,4910.71361846,5577.05450631,291.063045386,0,291.063045386
2025-02-23,stochastic,76,12:40-12:50,0.5682,1049.96388333,1120.65875,915.863083333,1157.48949048,590.403828877,661.098695544,0,0,1120.65875,590.403828877,0,0,5577.05450631,6172.0433323,335.467455568,0,335.467455568
2025-02-23,stochastic,77,12:50-13:00,0.8279,1065.78666667,1177.84375,943.461904762,1144.31071429,0,112.057083333,0,0,1177.84375,0,0,0,6172.0433323,6272.8947073,0,0,0
2025-02-23,stochastic,78,13:00-13:10,0.8636,1077.13373333,1164.59393333,950.543971429,1128.53508333,0,87.4602,0,0,1164.59393333,0,2.27373675443e-13,0,6272.8947073,6351.6088873,0,0,0
2025-02-23,stochastic,79,13:10-13:20,0.8416,1069.02121667,1153.43,948.911311905,1111.15947857,0,84.4087833333,0,0,1153.43,0,4.54747350886e-13,0,6351.6088873,6427.5767923,0,0,0
2025-02-23,stochastic,80,13:20-13:30,0.8618,1050.32333333,1149.2375,947.787380952,1092.24017857,0,98.9141666667,0,0,1149.2375,0,0,0,6427.5767923,6516.5995423,0,0,0
2025-02-23,stochastic,81,13:30-13:40,0.8623,1049.64913333,1084.43273333,944.322542857,1070.2668,0,34.7836,0,0,1084.43273333,0,2.27373675443e-13,0,6516.5995423,6547.9047823,0,0,0
2025-02-23,stochastic,82,13:40-13:50,0.9026,1060.07295,1011.67986667,942.719147619,1046.77745238,0,0,48.3930833333,0,1011.67986667,0,0,0,6547.9047823,6494.13468971,0,0,0
2025-02-23,stochastic,83,13:50-14:00,0.9754,1064.56666667,979.10625,939.227857143,1022.40089286,0,0,85.4604166667,2.41584530158e-13,979.10625,0,0,0,6494.13468971,6399.17867119,0,1.17820775358e-12,1.17820775358e-12
2025-02-23,stochastic,84,14:00-14:10,1.0002,1050.44015,987.214383333,925.080128571,993.908797619,0,0,63.2257666667,2.27373675443e-13,987.214383333,0,0,0,6399.17867119,6328.92781934,0,1.13709575089e-12,1.13709575089e-12
2025-02-23,stochastic,85,14:10-14:20,0.9978,1026.28173333,990.40855,910.637535714,950.301383333,0,0,35.8731833333,0,990.40855,0,0,0,6328.92781934,6289.06872675,0,0,0
2025-02-23,stochastic,86,14:20-14:30,1.0271,1013.03833333,965.675,905.133333333,898.395535714,0,0,47.3633333333,0,965.675,0,0,0,6289.06872675,6236.44280082,0,0,0
2025-02-23,stochastic,87,14:30-14:40,1.0906,1028.44261667,921.5002,908.923254762,855.970402381,0,0,106.942416667,8.52651282912e-14,921.5002,0,0,0,6236.44280082,6117.61789342,0,4.64950744572e-13,4.64950744572e-13
2025-02-23,stochastic,88,14:40-14:50,0.9376,1049.73353333,858.429933333,911.401330952,806.881780952,0,0,98.6799907619,92.6236092381,858.429933333,0,0,0,6117.61789342,6007.97345924,0,434.219480108,434.219480108
2025-02-23,stochastic,89,14:50-15:00,0.6694,1054.85833333,795.45,910.005,753.385714286,659.643243258,400.234909924,0,0,795.45,659.643243258,0,4.54747350886e-13,6007.97345924,6368.18487817,441.565187037,0,441.565187037
2025-02-23,stochastic,90,15:00-15:10,0.66,1040.18793333,755.022066667,909.85662619,715.217392857,1098.54310714,813.377240476,0,0,755.022066667,1098.54310714,0,0,6368.18487817,7100.2243946,725.038450714,0,725.038450714
2025-02-23,stochastic,91,15:10-15:20,0.7217,1031.29798333,693.44105,904.372669048,674.460616667,333.586189571,0,-0,4.2707437619,693.44105,333.586189571,0,0,7100.2243946,7100.2243946,240.749153014,15.4109788648,256.160131879
2025-02-23,stochastic,92,15:20-15:30,0.7308,1041.51333333,621.05,893.59547619,622.232142857,376.078809524,0,-0,44.3845238095,621.05,376.078809524,0,0,7100.2243946,7100.2243946,274.838394,162.18105,437.019444
2025-02-23,stochastic,93,15:30-15:40,0.7534,1055.8662,591.348433333,886.378559524,567.580702381,444.782642857,0,-0,19.7351238095,591.348433333,444.782642857,0,0,7100.2243946,7100.2243946,335.099243129,74.3422113905,409.441454519
